time,rate,err
776100726.508219,4.284628,1.0985531
776100736.508219,4.4018307,1.1629554
776100746.508219,2.5404334,1.0619112
776100756.508219,1.7352272,1.0249617
776100766.508219,2.6559134,1.0620242
776100776.508219,4.9895983,1.1639043
776100786.508219,3.5838497,1.0975487
776100796.508219,2.8872135,1.0622656
776100806.508219,2.7715068,1.0621424
776100816.508219,4.284628,1.0985531
776100826.508219,4.284628,1.0985531
776100836.508219,3.933718,1.0980278
776100846.508219,4.050572,1.0981978
776100856.508219,2.5404334,1.0619112
776100866.508219,4.6365857,1.1633202
776100876.508219,2.6559134,1.0620242
776100886.508219,3.700357,1.0977033
776100896.508219,3.3511798,1.0972546
776100906.508219,3.5838497,1.0975487
776100916.508219,3.0030339,1.0623941
776100926.508219,4.9895983,1.1639043
776100936.508219,2.7715068,1.0621424
776100946.508219,1.8499203,1.0250419
776100956.508219,2.1946712,1.0616028
776100966.508219,3.5838497,1.0975487
776100976.508219,3.0030339,1.0623941
776100986.508219,2.6559134,1.0620242
776100996.508219,3.4674573,1.0973991
776101006.508219,3.2350168,1.0971152
776101016.508219,4.7541394,1.16351
776101026.508219,3.3511798,1.0972546
776101036.508219,3.8169796,1.0978631
776101046.508219,4.4018307,1.1629554
776101056.508219,3.2350168,1.0971152
776101066.508219,2.3098125,1.0617006
776101076.508219,2.4250665,1.0618033
776101086.508219,3.700357,1.0977033
776101096.508219,4.51915,1.1631353
776101106.508219,3.4674573,1.0973991
776101116.508219,4.050572,1.0981978
776101126.508219,3.0030339,1.0623941
776101136.508219,3.0030339,1.0623941
776101146.508219,3.1189682,1.0625278
776101156.508219,4.51915,1.1631353
776101166.508219,3.5838497,1.0975487
776101176.508219,3.1189682,1.0625278
776101186.508219,3.2350168,1.0971152
776101196.508219,3.933718,1.0980278
776101206.508219,4.167542,1.0983728
776101216.508219,3.700357,1.0977033
776101226.508219,4.167542,1.0983728
776101236.508219,3.4674573,1.0973991
776101246.508219,4.284628,1.0985531
776101256.508219,2.7715068,1.0621424
776101266.508219,2.6559134,1.0620242
776101276.508219,2.3098125,1.0617006
776101286.508219,2.3098125,1.0617006
776101296.508219,4.167542,1.0983728
776101306.508219,1.9647251,1.0251274
776101316.508219,2.079642,1.0615102
776101326.508219,5.1075044,1.1641089
776101336.508219,3.5838497,1.0975487
776101346.508219,4.050572,1.0981978
776101356.508219,1.8499203,1.0250419
776101366.508219,4.050572,1.0981978
776101376.508219,2.8872135,1.0622656
776101386.508219,3.4674573,1.0973991
776101396.508219,4.9895983,1.1639043
776101406.508219,4.4018307,1.1629554
776101416.508219,2.5404334,1.0619112
776101426.508219,4.167542,1.0983728
776101436.508219,2.6559134,1.0620242
776101446.508219,2.4250665,1.0618033
776101456.508219,3.2350168,1.0971152
776101466.508219,2.8872135,1.0622656
776101476.508219,5.343671,1.1645328
776101486.508219,3.5838497,1.0975487
776101496.508219,2.5404334,1.0619112
776101506.508219,3.3511798,1.0972546
776101516.508219,3.8169796,1.0978631
776101526.508219,2.5404334,1.0619112
776101536.508219,4.665816,1.1633669
776101854.400797,3.514213,1.1008465
776101864.400797,3.0516706,1.0655501
776101874.400797,2.131768,1.0646547
776101884.400797,3.630121,1.100997
776101894.400797,2.936306,1.0654205
776101904.400797,3.2827246,1.1005607
776101914.400797,2.3610997,1.0648483
776101924.400797,4.0948462,1.1016489
776101934.400797,2.131768,1.0646547
776101944.400797,4.0948462,1.1016489
776101954.400797,3.630121,1.100997
776101964.400797,3.3984144,1.1007011
776101974.400797,2.2463803,1.064749
776101984.400797,3.2827246,1.1005607
776101994.400797,3.0516706,1.0655501
776102004.400797,2.4759262,1.0649526
776102014.400797,2.8210495,1.0652959
776102024.400797,2.936306,1.0654205
776102034.400797,3.1671433,1.0656849
776102044.400797,3.1671433,1.0656849
776102054.400797,1.9028628,1.0278928
776102064.400797,2.705901,1.0651764
776102074.400797,3.514213,1.1008465
776102084.400797,2.5908597,1.0650619
776102094.400797,3.2827246,1.1005607
776102104.400797,3.8622642,1.1013129
776102114.400797,3.8622642,1.1013129
776102124.400797,3.514213,1.1008465
776102134.400797,3.514213,1.1008465
776102144.400797,3.1671433,1.0656849
776102154.400797,3.3984144,1.1007011
776102164.400797,3.514213,1.1008465
776102174.400797,2.705901,1.0651764
776102184.400797,4.0948462,1.1016489
776102194.400797,3.9785004,1.1014783
776102204.400797,2.936306,1.0654205
776102214.400797,2.5908597,1.0650619
776102224.400797,3.1671433,1.0656849
776102234.400797,2.705901,1.0651764
776102244.400797,3.3984144,1.1007011
776102254.400797,3.0516706,1.0655501
776102264.400797,3.8622642,1.1013129
776102274.400797,3.1671433,1.0656849
776102284.400797,2.3610997,1.0648483
776102294.400797,2.936306,1.0654205
776102304.400797,2.936306,1.0654205
776102314.400797,2.4759262,1.0649526
776102324.400797,2.4759262,1.0649526
776102334.400797,2.2463803,1.064749
776102344.400797,3.0516706,1.0655501
776102354.400797,2.5908597,1.0650619
776102364.400797,2.936306,1.0654205
776102374.400797,2.705901,1.0651764
776102384.400797,3.3984144,1.1007011
776102394.400797,3.2827246,1.1005607
776102404.400797,2.4759262,1.0649526
776102414.400797,1.7885697,1.0278107
776102424.400797,3.2827246,1.1005607
776102434.400797,3.8622642,1.1013129
776102444.400797,1.5603017,1.0276619
776102454.400797,2.2463803,1.064749
776102464.400797,3.1671433,1.0656849
776102474.400797,5.029593,1.167911
776102484.400797,2.0172622,1.02798
776102494.400797,3.3984144,1.1007011
776102504.400797,2.131768,1.0646547
776102514.400797,4.3278685,1.1020051
776102524.400797,3.2827246,1.1005607
776102534.400797,2.705901,1.0651764
776102544.400797,3.630121,1.100997
776102554.400797,4.561332,1.1671418
776102564.400797,2.705901,1.0651764
776102574.400797,2.4759262,1.0649526
776102584.400797,2.4759262,1.0649526
776102594.400797,3.8622642,1.1013129
776102604.400797,3.514213,1.1008465
776102614.400797,3.3984144,1.1007011
776102624.400797,3.514213,1.1008465
776102634.400797,3.8622642,1.1013129
776102644.400797,2.8210495,1.0652959
776102654.400797,1.9028628,1.0278928
776102664.400797,2.131768,1.0646547
776102674.400797,2.131768,1.0646547
776102684.400797,2.131768,1.0646547
776102694.400797,3.3984144,1.1007011
776102704.400797,3.3984144,1.1007011
776102714.400797,2.705901,1.0651764
776102724.400797,3.514213,1.1008465
776102734.400797,2.8210495,1.0652959
776102744.400797,4.9123607,1.1677115
776102754.400797,3.0516706,1.0655501
776102764.400797,3.3984144,1.1007011
776102774.400797,3.9785004,1.1014783
776102784.400797,3.3984144,1.1007011
776102794.400797,3.0516706,1.0655501
776102804.400797,3.3984144,1.1007011
776102814.400797,2.2463803,1.064749
776102824.400797,3.2827246,1.1005607
776102834.400797,2.2463803,1.064749
776102844.400797,2.2463803,1.064749
776102854.400797,2.3610997,1.0648483
776102864.400797,2.5908597,1.0650619
776102874.400797,3.630121,1.100997
776102884.400797,3.9785004,1.1014783
776102894.400797,2.5908597,1.0650619
776102904.400797,4.2113023,1.1018245
776102914.400797,2.5908597,1.0650619
776102924.400797,3.0516706,1.0655501
776102934.400797,3.2827246,1.1005607
776102944.400797,3.1671433,1.0656849
776102954.400797,4.561332,1.1671418
776102964.400797,4.3278685,1.1020051
776102974.400797,6.0897374,1.2002734
776102984.400797,3.630121,1.100997
776102994.400797,3.1671433,1.0656849
776103004.400797,2.705901,1.0651764
776103014.400797,2.4759262,1.0649526
776103024.400797,2.0172622,1.02798
776103034.400797,3.9785004,1.1014783
776103044.400797,3.630121,1.100997
776103054.400797,2.8210495,1.0652959
776103064.400797,2.0172622,1.02798
776103074.400797,3.3984144,1.1007011
776103084.400797,2.8210495,1.0652959
776103094.400797,2.705901,1.0651764
776103104.400797,2.8210495,1.0652959
776103114.400797,2.936306,1.0654205
776103124.400797,3.2827246,1.1005607
776103134.400797,2.131768,1.0646547
776103144.400797,3.0516706,1.0655501
776103154.400797,3.0516706,1.0655501
776103164.400797,2.4759262,1.0649526
776103174.400797,3.9785004,1.1014783
776103184.400797,2.4759262,1.0649526
776103194.400797,3.3984144,1.1007011
776103204.400797,2.0172622,1.02798
776103214.400797,4.678231,1.1673268
776103224.400797,3.9785004,1.1014783
776103234.400797,3.0516706,1.0655501
776103244.400797,3.1671433,1.0656849
776103254.400797,4.0948462,1.1016489
776103264.400797,3.3984144,1.1007011
776103274.400797,3.7461379,1.1011524
776103284.400797,2.5908597,1.0650619
776103294.400797,3.2827246,1.1005607
776103304.400797,4.0948462,1.1016489
776103314.400797,4.444545,1.1669616
776103324.400797,2.4759262,1.0649526
776103334.400797,4.2113023,1.1018245
776103344.400797,3.2827246,1.1005607
776103354.400797,3.7461379,1.1011524
776103364.400797,3.514213,1.1008465
776103374.400797,2.8210495,1.0652959
776103384.400797,4.678231,1.1673268
776103394.400797,2.3610997,1.0648483
776103404.400797,4.0948462,1.1016489
776103414.400797,3.3984144,1.1007011
776103424.400797,4.561332,1.1671418
776103434.400797,2.2463803,1.064749
776103444.400797,3.7461379,1.1011524
776103454.400797,2.5908597,1.0650619
776103464.400797,4.444545,1.1669616
776103474.400797,3.7461379,1.1011524
776103484.400797,3.630121,1.100997
776103494.400797,2.705901,1.0651764
776103504.400797,4.2113023,1.1018245
776103514.400797,2.131768,1.0646547
776103524.400797,2.8210495,1.0652959
776103534.400797,2.8210495,1.0652959
776103544.400797,3.0516706,1.0655501
776103554.400797,3.630121,1.100997
776103564.400797,1.7885697,1.0278107
776103574.400797,2.705901,1.0651764
776103584.400797,2.936306,1.0654205
776103594.400797,3.9785004,1.1014783
776103604.400797,3.0516706,1.0655501
776103614.400797,3.3984144,1.1007011
776103624.400797,4.0948462,1.1016489
776103634.400797,2.131768,1.0646547
776103644.400797,2.8210495,1.0652959
776103654.400797,3.3984144,1.1007011
776103664.400797,2.705901,1.0651764
776103674.400797,4.561332,1.1671418
776103684.400797,2.8210495,1.0652959
776103694.400797,2.936306,1.0654205
776103704.400797,1.9028628,1.0278928
776103714.400797,3.1671433,1.0656849
776103724.400797,4.2113023,1.1018245
776103734.400797,3.3984144,1.1007011
776103744.400797,2.0172622,1.02798
776103754.400797,2.131768,1.0646547
776103764.400797,4.79524,1.1675167
776103774.400797,2.936306,1.0654205
776103784.400797,1.7885697,1.0278107
776103794.400797,2.2463803,1.064749
776103804.400797,2.5908597,1.0650619
776103814.400797,3.7461379,1.1011524
776103824.400797,2.3610997,1.0648483
776103834.400797,3.630121,1.100997
776103844.400797,3.1671433,1.0656849
776103854.400797,3.1671433,1.0656849
776103864.400797,1.3324565,1.0275337
776103874.400797,1.5603017,1.0276619
776103884.400797,4.0948462,1.1016489
776103894.400797,4.3278685,1.1020051
776103904.400797,2.8210495,1.0652959
776103914.400797,2.8210495,1.0652959
776103924.400797,2.936306,1.0654205
776103934.400797,2.3610997,1.0648483
776103944.400797,3.630121,1.100997
776103954.400797,3.2827246,1.1005607
776103964.400797,5.146937,1.1681156
776103974.400797,2.936306,1.0654205
776103984.400797,2.5908597,1.0650619
776103994.400797,3.514213,1.1008465
776104004.400797,2.4759262,1.0649526
776104014.400797,2.705901,1.0651764
776104024.400797,2.705901,1.0651764
776104034.400797,3.630121,1.100997
776104044.400797,3.3984144,1.1007011
776104054.400797,3.0516706,1.0655501
776104064.400797,3.7461379,1.1011524
776104074.400797,2.2463803,1.064749
776104084.400797,2.131768,1.0646547
776104094.400797,3.2827246,1.1005607
776104104.400797,5.264393,1.168325
776104114.400797,2.936306,1.0654205
776104124.400797,3.2827246,1.1005607
776104134.400797,5.029593,1.167911
776104144.400797,3.514213,1.1008465
776104154.400797,2.5908597,1.0650619
776104164.400797,1.6743827,1.0277337
776104174.400797,3.630121,1.100997
776104184.400797,4.678231,1.1673268
776104194.400797,2.4759262,1.0649526
776104204.400797,2.705901,1.0651764
776104214.400797,3.7461379,1.1011524
776104224.400797,4.9123607,1.1677115
776104234.400797,3.3984144,1.1007011
776104244.400797,2.3610997,1.0648483
776104254.400797,2.936306,1.0654205
776104264.400797,3.514213,1.1008465
776104274.400797,3.8622642,1.1013129
776104284.400797,3.514213,1.1008465
776104294.400797,3.8622642,1.1013129
776104304.400797,26.23026,1.7560226
776104314.400797,5.6174345,1.1993517
776104324.400797,2.705901,1.0651764
776104334.400797,3.2827246,1.1005607
776104344.400797,5.4996414,1.1687584
776104354.400797,2.705901,1.0651764
776104364.400797,3.3984144,1.1007011
776104374.400797,2.936306,1.0654205
776104384.400797,4.444545,1.1669616
776104394.400797,3.7461379,1.1011524
776104404.400797,3.8622642,1.1013129
776104414.400797,4.444545,1.1669616
776104424.400797,4.2113023,1.1018245
776104434.400797,3.8622642,1.1013129
776104444.400797,4.9123607,1.1677115
776104454.400797,3.1671433,1.0656849
776104464.400797,3.514213,1.1008465
776104474.400797,2.705901,1.0651764
776104484.400797,2.936306,1.0654205
776104494.400797,2.936306,1.0654205
776104504.400797,3.9785004,1.1014783
776104514.400797,3.1671433,1.0656849
776104524.400797,3.0516706,1.0655501
776104534.400797,4.561332,1.1671418
776104544.400797,1.1050326,1.0274258
776104554.400797,2.4759262,1.0649526
776104564.400797,3.3984144,1.1007011
776104574.400797,2.131768,1.0646547
776104584.400797,3.7461379,1.1011524
776104594.400797,4.444545,1.1669616
776104604.400797,2.936306,1.0654205
776104614.400797,3.1671433,1.0656849
776104624.400797,4.444545,1.1669616
776104634.400797,2.5908597,1.0650619
776104644.400797,2.936306,1.0654205
776104654.400797,3.9785004,1.1014783
776104664.400797,3.9785004,1.1014783
776104674.400797,2.705901,1.0651764
776104684.400797,2.936306,1.0654205
776104694.400797,1.7885697,1.0278107
776104704.400797,3.7461379,1.1011524
776104714.400797,2.8210495,1.0652959
776104724.400797,2.0172622,1.02798
776104734.400797,3.8622642,1.1013129
776104744.400797,2.5908597,1.0650619
776104754.400797,2.705901,1.0651764
776104764.400797,4.2113023,1.1018245
776104774.400797,3.1671433,1.0656849
776104784.400797,2.2463803,1.064749
776104794.400797,3.8622642,1.1013129
776104804.400797,3.514213,1.1008465
776104814.400797,3.630121,1.100997
776104824.400797,2.3610997,1.0648483
776104834.400797,1.6743827,1.0277337
776104844.400797,2.8210495,1.0652959
776104854.400797,4.2113023,1.1018245
776104864.400797,1.6743827,1.0277337
776104874.400797,4.0948462,1.1016489
776104884.400797,2.705901,1.0651764
776104894.400797,3.3984144,1.1007011
776104904.400797,3.9785004,1.1014783
776104914.400797,3.3984144,1.1007011
776104924.400797,2.131768,1.0646547
776104934.400797,3.3984144,1.1007011
776104944.400797,2.0172622,1.02798
776104954.400797,3.514213,1.1008465
776104964.400797,4.3278685,1.1020051
776104974.400797,2.3610997,1.0648483
776104984.400797,3.0516706,1.0655501
776104994.400797,3.1671433,1.0656849
776105004.400797,4.2113023,1.1018245
776105014.400797,2.2463803,1.064749
776105024.400797,3.3984144,1.1007011
776105034.400797,3.0516706,1.0655501
776105044.400797,4.0948462,1.1016489
776105054.400797,2.3610997,1.0648483
776105064.400797,3.1671433,1.0656849
776105074.400797,2.705901,1.0651764
776105084.400797,2.2463803,1.064749
776105094.400797,3.0516706,1.0655501
776105104.400797,4.2113023,1.1018245
776105114.400797,3.9785004,1.1014783
776105124.400797,1.9028628,1.0278928
776105134.400797,2.8210495,1.0652959
776105144.400797,2.5908597,1.0650619
776105154.400797,3.0516706,1.0655501
776105164.400797,3.514213,1.1008465
776105174.400797,4.0948462,1.1016489
776105184.400797,2.5908597,1.0650619
776105194.400797,3.2827246,1.1005607
776105204.400797,3.0516706,1.0655501
776105214.400797,3.7461379,1.1011524
776105224.400797,2.4759262,1.0649526
776105234.400797,3.1671433,1.0656849
776105244.400797,2.705901,1.0651764
776105254.400797,4.0948462,1.1016489
776105264.400797,2.5908597,1.0650619
776105274.400797,2.705901,1.0651764
776105284.400797,4.79524,1.1675167
776105294.400797,2.131768,1.0646547
776105304.400797,2.705901,1.0651764
776105314.400797,1.4463263,1.0275952
776105324.400797,2.936306,1.0654205
776105334.400797,2.936306,1.0654205
776105344.400797,1.3324565,1.0275337
776105354.400797,3.2827246,1.1005607
776105364.400797,1.5603017,1.0276619
776105374.400797,1.9028628,1.0278928
776105384.400797,2.2463803,1.064749
776105394.400797,3.630121,1.100997
776105404.400797,3.514213,1.1008465
776105414.400797,3.1671433,1.0656849
776105424.400797,2.8210495,1.0652959
776105434.400797,2.4759262,1.0649526
776105444.400797,3.7461379,1.1011524
776105454.400797,2.936306,1.0654205
776105464.400797,3.2827246,1.1005607
776105474.400797,3.3984144,1.1007011
776105484.400797,3.1671433,1.0656849
776105494.400797,3.0516706,1.0655501
776105504.400797,3.1671433,1.0656849
776105514.400797,1.6743827,1.0277337
776105524.400797,2.3610997,1.0648483
776105534.400797,4.79524,1.1675167
776105544.400797,4.444545,1.1669616
776105554.400797,3.1671433,1.0656849
776105564.400797,3.9785004,1.1014783
776105574.400797,3.514213,1.1008465
776105584.400797,3.630121,1.100997
776105594.400797,2.936306,1.0654205
776105604.400797,2.936306,1.0654205
776105614.400797,3.1671433,1.0656849
776105624.400797,3.630121,1.100997
776105634.400797,2.5908597,1.0650619
776105644.400797,3.514213,1.1008465
776105654.400797,3.7461379,1.1011524
776105664.400797,3.514213,1.1008465
776105674.400797,1.3324565,1.0275337
776105684.400797,3.7461379,1.1011524
776105694.400797,1.5603017,1.0276619
776105704.400797,3.0516706,1.0655501
776105714.400797,3.8622642,1.1013129
776105724.400797,2.4759262,1.0649526
776105734.400797,2.8210495,1.0652959
776105744.400797,2.131768,1.0646547
776105754.400797,1.5603017,1.0276619
776105764.400797,2.8210495,1.0652959
776105774.400797,3.8622642,1.1013129
776105784.400797,1.7885697,1.0278107
776105794.400797,2.4759262,1.0649526
776105804.400797,2.4759262,1.0649526
776105814.400797,3.0516706,1.0655501
776105824.400797,3.7461379,1.1011524
776105834.400797,3.1671433,1.0656849
776105844.400797,3.7461379,1.1011524
776105854.400797,1.9028628,1.0278928
776105864.400797,1.7885697,1.0278107
776105874.400797,4.561332,1.1671418
776105884.400797,3.0516706,1.0655501
776105894.400797,2.8210495,1.0652959
776105904.400797,2.8210495,1.0652959
776105914.400797,4.9123607,1.1677115
776105924.400797,2.8210495,1.0652959
776105934.400797,4.79524,1.1675167
776105944.400797,3.9785004,1.1014783
776105954.400797,3.7461379,1.1011524
776105964.400797,4.3278685,1.1020051
776105974.400797,4.2113023,1.1018245
776105984.400797,2.8210495,1.0652959
776105994.400797,5.146937,1.1681156
776106004.400797,2.3610997,1.0648483
776106014.400797,3.7461379,1.1011524
776106024.400797,3.0516706,1.0655501
776106034.400797,2.5908597,1.0650619
776106044.400797,4.2113023,1.1018245
776106054.400797,2.5908597,1.0650619
776106064.400797,2.936306,1.0654205
776106074.400797,3.8622642,1.1013129
776106084.400797,3.630121,1.100997
776106094.400797,3.8622642,1.1013129
776106104.400797,2.0172622,1.02798
776106114.400797,3.3984144,1.1007011
776106124.400797,2.5908597,1.0650619
776106134.400797,2.936306,1.0654205
776106144.400797,2.5908597,1.0650619
776106154.400797,3.2827246,1.1005607
776106164.400797,1.4463263,1.0275952
776106174.400797,2.2463803,1.064749
776106184.400797,2.2463803,1.064749
776106194.400797,3.514213,1.1008465
776106204.400797,3.2827246,1.1005607
776106214.400797,4.9123607,1.1677115
776106224.400797,4.2113023,1.1018245
776106234.400797,3.3984144,1.1007011
776106244.400797,3.8356235,1.1012756
